Order_ID,Order_Date,Customer_ID,Customer_Name,Customer_Segment,Region,City,State,Product_Name,Category,Sub category,Price,Sales,Quantity,Discount %,Profit,Sales_Channel,Payment_Mode
ORD-100147,26-12-2023,CUST-1916,Amit Sharma,Consumer,East,Chennai,Maharashtra,USB Cable,Technology,Chairs,1539.73,1752.0935682576696,4,,566.66,Online,UPI
ORD-100148,13-01-2024,CUST-1937,  Pooja Verma,Consumer,South,Chennai,Delhi,USB Cable,Office Supplies,Phones,951.35,1150.2235455115733,5,15,419.2,Offline,upi
ORD-100149,25-01-2024,CUST-1790,Amit Sharma,CORPORATE,West,Bengaluru,Karnataka,Office Chair,Furniture,Chairs,781.24,222.2476634321637,1, ,-130.44,Online,Cash
ORD-100150,29-08-2023,CUST-1458,Amit Sharma,consumer ,West,Mumbai,West Bengal,USB Cable,Technology,Phones,3122.34,8438.330487030144,10,5,8320.32,Offline,UPI
ORD-100151,02-01-2023,CUST-1776,Neha Singh,Corporate,East,Kolkata,West Bengal,Ring Binder,Furniture,Phones,4262.88,1212.7068755973862,1,,-310.48,Online,Debit Card
ORD-100152,09-09-2023,CUST-1366,Amit Sharma,Consumer,East,Delhi,West Bengal,Dining Table,Technology,Chairs,1977.51,3206.6118416252334,6,5,1041.11,Offline,Debit Card
ORD-100153,21-05-2024,CUST-1018,Ravi Kumar,Corporate,East,Kolkata,Karnataka,Dining Table,Office Supplies,Storage,3047.46,6068.603823179653,7,0,-2497.39,Online,Cash
ORD-100154,27-02-2024,CUST-1618,Amit Sharma,consumer ,South,Kolkata,Tamil Nadu,USB Cable,Furniture,Chairs,1592.03,407.6124105211038,1,10,101.74,online ,Credit Card
ORD-100155,27-03-2024,CUST-1389,  Pooja Verma,CORPORATE,North,Delhi,Maharashtra,Ring Binder,Furniture,Tables,4386.79,4991.827492025915,4,,3196.52,Offline,UPI
ORD-100156,16-04-2023,CUST-1199,Amit Sharma,Corporate,West,Mumbai,Maharashtra,Dining Table,Technology,Storage,1720.37,489.4119767789559,1, ,-187.65,Online,UPI
ORD-100157,13-03-2023,CUST-1604,Neha Singh,consumer ,South,Kolkata,Karnataka,Office Chair,Furniture,Binders,315.8,8983.898944226781,5,0,279.6,Offline,Credit Card
ORD-100158,27-07-2023,CUST-1267,Ravi Kumar,Consumer,South,Bengaluru,West Bengal,Dining Table,Technology,Binders,4229.92,8423.312753487846,7,0,6532.31,online ,Debit Card
ORD-100159,03-07-2023,CUST-1672,Ravi Kumar,Corporate,North,Bengaluru,Karnataka,Ring Binder,Technology,Tables,2220.87,4422.561796638838,7,,1383.62,online ,UPI
ORD-100160,02-04-2024,CUST-1411,Neha Singh,CORPORATE,East,Kolkata,Tamil Nadu,USB Cable,Office Supplies,Tables,3699.34,3157.1719493669316,3,0,485.94,online ,Cash
ORD-100161,19-08-2023,CUST-1640,Amit Sharma,CORPORATE, north,Kolkata,Karnataka,iPhone,Technology,Tables,843.92,960.3156424334217,4, ,475.18,online ,Debit Card
ORD-100162,23-01-2023,CUST-1094,Amit Sharma,Consumer,West,Kolkata,Delhi,Office Chair,Technology,Tables,3186.83,7252.731772623238,8,0,314.0,Offline,UPI
ORD-100163,22-02-2023,CUST-1670,  Pooja Verma,Corporate,North,Chennai,Karnataka,Office Chair,Furniture,Storage,4000.54,967.3650729539391,1,15,928.74,Offline,UPI
ORD-100164,14-11-2023,CUST-1086,  Pooja Verma,Consumer, north,Mumbai,Karnataka,Dining Table,Office Supplies,Binders,868.2,703.9103872902602,3,5,577.76,online ,Cash
ORD-100165,29-09-2023,CUST-1244,Amit Sharma,Consumer,West,Mumbai,Karnataka,Ring Binder,Furniture,Storage,2418.37,4334.270381935537,7,10,-420.36,Offline,UPI
ORD-100166,25-01-2024,CUST-1293,Neha Singh,CORPORATE,East,Chennai,Delhi,Dining Table,Technology,Accessories,3801.14,8650.80624011607,8,0,-2152.17,Offline,UPI
ORD-100167,01-09-2023,CUST-1399,Ravi Kumar,consumer , north,Bengaluru,Tamil Nadu,Ring Binder,Furniture,Chairs,4262.23,7275.13177904719,6,0,690.04,Online,Debit Card
ORD-100168,25-01-2024,CUST-1128,Amit Sharma,Consumer, north,Kolkata,West Bengal,Office Chair,Office Supplies,Phones,514.52,878.2259059120132,6,,252.72,Offline,Cash
ORD-100169,08-07-2024,CUST-1278,Neha Singh,Home Office,North,Chennai,Maharashtra,Dining Table,Office Supplies,Storage,203.87,550.9707447504959,10,5,365.61,Offline,Debit Card
ORD-100170,02-05-2023,CUST-1078,Amit Sharma,Corporate,East,Bengaluru,Karnataka,iPhone,Office Supplies,Binders,2252.99,3653.3118935312887,6,5,33.61,Offline,Credit Card
ORD-100171,03-10-2023,CUST-1885,Amit Sharma,CORPORATE,North,Mumbai,Maharashtra,Dining Table,Office Supplies,Accessories,1900.43,4865.720064445602,9, ,-2089.82,Online,upi
ORD-100172,29-03-2024,CUST-1237,Ravi Kumar,Corporate,North,Bengaluru,Maharashtra,USB Cable,Technology,Phones,617.39,149.28975579326567,1,15,11.07,Online,upi
ORD-100173,11-11-2023,CUST-1404,Neha Singh,CORPORATE,North,Mumbai,Delhi,USB Cable,Furniture,Binders,2029.67,2742.658038263594,5,5,965.43,Offline,UPI
ORD-100174,20-12-2023,CUST-1335,Amit Sharma,Home Office,South,Bengaluru,West Bengal,iPhone,Office Supplies,Accessories,4298.72,3301.836049782328,3,10,3052.44,Online,Credit Card
ORD-100175,03-09-2023,CUST-1913,Ravi Kumar,Corporate, north,Kolkata,Karnataka,iPhone,Office Supplies,Phones,4201.11,1075.6213397125225,1,10,-665.82,Offline,Debit Card
ORD-100176,20-08-2023,CUST-1074,Neha Singh,Consumer,North,Mumbai,West Bengal,Office Chair,Technology,Binders,1228.67,1747.6642045286762,5, ,594.15,online ,upi
ORD-100177,04-09-2023,CUST-1538,Ravi Kumar,Consumer,West,Chennai,Maharashtra,Office Chair,Office Supplies,Binders,2648.47,640.4228405080217,1,15,-389.56,Online,UPI
ORD-100178,16-03-2024,CUST-1293,Amit Sharma,Home Office,North,Kolkata,Tamil Nadu,USB Cable,Furniture,Binders,4120.14,1172.1001075385223,1, ,101.95,online ,Debit Card
ORD-100179,13-06-2024,CUST-1947,Amit Sharma,consumer ,West,Kolkata,Maharashtra,iPhone,Office Supplies,Binders,4969.94,101797.30427633808,4,10,407.87,Online,Cash
ORD-100180,02-09-2023,CUST-1903,  Pooja Verma,CORPORATE, north,Kolkata,Tamil Nadu,iPhone,Office Supplies,Phones,423.12,842.5861700116735,7,0,367.12,Offline,Debit Card
ORD-100181,06-05-2023,CUST-1174,Ravi Kumar,Home Office,West,Bengaluru,West Bengal,Office Chair,Office Supplies,Accessories,958.09,1090.2322659245392,4,0,313.88,online ,Debit Card
ORD-100182,05-05-2023,CUST-1078,Ravi Kumar,Corporate, north,Bengaluru,West Bengal,Dining Table,Technology,Tables,3779.75,1075.2657388993405,1, ,1085.56,Offline,UPI
ORD-100183,23-05-2023,CUST-1387,Neha Singh,Home Office,North,Delhi,West Bengal,USB Cable,Technology,Binders,2083.27,3941.1238124946726,7,5,3627.51,online ,UPI
ORD-100184,14-07-2024,CUST-1621,Neha Singh,Corporate,South,Kolkata,Karnataka,Ring Binder,Office Supplies,Phones,374.98,853.3964347324023,8, ,-322.33,online ,UPI
ORD-100185,20-03-2023,CUST-1212,  Pooja Verma,Home Office,West,Delhi,Delhi,Office Chair,Technology,Accessories,740.32,842.4268608473681,4, ,-210.35,Online,Debit Card
ORD-100186,06-05-2024,CUST-1905,Amit Sharma,CORPORATE,South,Bengaluru,West Bengal,Dining Table,Furniture,Storage,4500.17,11521.901602487944,9,,-3980.66,Online,Debit Card
ORD-100187,19-09-2023,CUST-1157,Ravi Kumar,Corporate,West,Bengaluru,Maharashtra,USB Cable,Furniture,Storage,2595.16,4909.513015790576,7,5,579.21,Online,Debit Card
ORD-100188,28-09-2023,CUST-1210,Amit Sharma,Corporate,South,Bengaluru,Karnataka,Dining Table,Office Supplies,Chairs,2126.03,3628.886384875452,6,,1673.82,Online,Cash
ORD-100189,30-05-2023,CUST-1465,Ravi Kumar,Home Office,East,Chennai,Maharashtra,Ring Binder,Office Supplies,Accessories,4004.4,5695.871585221932,5,0,616.87,online ,upi
ORD-100190,11-05-2024,CUST-1262,Amit Sharma,CORPORATE,West,Delhi,Delhi,Ring Binder,Furniture,Tables,2956.42,6391.9359961701475,8,5,-2884.88,online ,Cash
ORD-100191,17-01-2023,CUST-1489,Neha Singh,Corporate,East,Mumbai,Tamil Nadu,USB Cable,Furniture,Storage,1409.64,1082.7418903956761,3,10,35.62,online ,Debit Card
ORD-100192,02-03-2023,CUST-1438,Ravi Kumar,Consumer,South,Kolkata,Tamil Nadu,Ring Binder,Office Supplies,Chairs,817.65,1581.7181066459718,8,15,202.21,Online,UPI
ORD-100193,14-11-2023,CUST-1843,  Pooja Verma,Home Office,North,Mumbai,West Bengal,Ring Binder,Furniture,Phones,1045.7,594.9628325508514,2,,-256.02,online ,UPI
ORD-100194,29-03-2023,CUST-1201,Amit Sharma,Home Office,North,Chennai,West Bengal,iPhone,Technology,Chairs,4343.57,1050.3110962334897,1,15,307.78,Online,Debit Card
ORD-100195,22-04-2023,CUST-1714,Ravi Kumar,consumer ,West,Delhi,Karnataka,Dining Table,Office Supplies,Phones,1104.43,1885.1337892917763,6, ,1187.38,Online,UPI
ORD-100196,06-02-2023,CUST-1193,Amit Sharma,consumer ,South,Chennai,Karnataka,Dining Table,Technology,Phones,4169.66,4744.75035741414,4, ,2541.51,online ,upi
ORD-100197,08-03-2024,CUST-1362,Amit Sharma,CORPORATE, north,Bengaluru,Karnataka,Ring Binder,Office Supplies,Chairs,3169.07,6310.773666569517,7,0,5712.07,Offline,UPI
ORD-100198,08-06-2024,CUST-1833,Amit Sharma,consumer ,West,Chennai,Karnataka,Dining Table,Office Supplies,Tables,4756.97,5142.411634779163,4,5,1215.15,Offline,Credit Card
ORD-100199,24-08-2023,CUST-1874,Neha Singh,Corporate,East,Delhi,West Bengal,iPhone,Furniture,Accessories,2843.63,13752.306712540285,1,15,583.26,Online,upi
ORD-100200,14-10-2023,CUST-1280,Amit Sharma,CORPORATE,North,Mumbai,West Bengal,USB Cable,Office Supplies,Phones,3306.75,8466.357520721886,9,0,2690.94,Offline,Credit Card
ORD-100201,19-01-2024,CUST-1573,  Pooja Verma,Home Office,South,Bengaluru,West Bengal,iPhone,Office Supplies,Binders,4927.01,12614.751090397502,9,,2074.99,Online,Debit Card
ORD-100202,17-05-2024,CUST-1368,Ravi Kumar,CORPORATE, north,Delhi,Karnataka,Office Chair,Technology,Tables,3368.3,2443.4526692458626,3,15,-984.55,online ,upi
ORD-100203,19-04-2024,CUST-1181,  Pooja Verma,consumer ,East,Delhi,Maharashtra,Ring Binder,Furniture,Storage,3868.77,8804.721651287206,8,,-731.35,online ,UPI
ORD-100204,30-01-2024,CUST-1485,Amit Sharma,consumer ,East,Chennai,Karnataka,Office Chair,Office Supplies,Tables,3761.0,10699.317267016126,10,,10516.85,Online,upi
ORD-100205,29-05-2024,CUST-1770,Amit Sharma,CORPORATE,South,Mumbai,Delhi,Office Chair,Office Supplies,Chairs,4419.06,6411.40016228047,6,15,-1345.03,online ,Credit Card
ORD-100206,02-06-2024,CUST-1591,Amit Sharma,consumer , north,Kolkata,Delhi,Ring Binder,Furniture,Chairs,3188.74,6894.223567192792,8,5,-429.14,Offline,Credit Card
ORD-100207,14-03-2023,CUST-1232,Ravi Kumar,Home Office,West,Bengaluru,Karnataka,Ring Binder,Office Supplies,Binders,582.03,1490.1864573329583,9,,-346.31,Offline,upi
ORD-100208,07-09-2023,CUST-1222,  Pooja Verma,consumer , north,Chennai,Delhi,iPhone,Office Supplies,Phones,2642.87,5413.285575809068,8,10,4765.33,online ,upi
ORD-100209,15-06-2023,CUST-1606,  Pooja Verma,Corporate,East,Mumbai,Karnataka,Ring Binder,Office Supplies,Storage,725.51,1568.5921694298024,8,5,404.42,Offline,Cash
ORD-100210,11-01-2024,CUST-1909,Ravi Kumar,Consumer,South,Chennai,Maharashtra,Dining Table,Furniture,Phones,1371.7,1853.5535922747208,5,5,1119.48,Offline,Credit Card
ORD-100211,10-01-2023,CUST-1617,Amit Sharma,Consumer,West,Kolkata,Maharashtra,Dining Table,Furniture,Storage,3941.44,4036.5471571071485,4,10,4090.53,Offline,UPI
ORD-100212,18-02-2024,CUST-1427,  Pooja Verma,Home Office,West,Chennai,West Bengal,USB Cable,Furniture,Phones,2473.59,7036.884923828348,10, ,-838.84,Offline,Credit Card
ORD-100213,29-04-2023,CUST-1017,Amit Sharma,Home Office,West,Mumbai,Delhi,iPhone,Office Supplies,Storage,2310.91,2629.6367206083733,4,,-749.78,Online,UPI
ORD-100214,28-11-2023,CUST-1310,Amit Sharma,Consumer,South,Chennai,Maharashtra,Dining Table,Office Supplies,Tables,427.93,547.8215439489572,5,10,564.66,Online,UPI
ORD-100215,06-12-2023,CUST-1807,Neha Singh,Corporate,South,Bengaluru,West Bengal,USB Cable,Furniture,Phones,693.74,838.7599052618365,5,15,-556.05,Offline,upi
ORD-100216,01-09-2023,CUST-1446,  Pooja Verma,CORPORATE,North,Kolkata,West Bengal,Office Chair,Technology,Accessories,3486.41,991.8161848683245,1,,553.39,Online,Debit Card
ORD-100217,14-08-2023,CUST-1457,Neha Singh,Home Office,North,Kolkata,Tamil Nadu,Dining Table,Furniture,Tables,2353.67,4017.4414366165133,6, ,3792.28,online ,UPI
ORD-100218,11-06-2024,CUST-1208,  Pooja Verma,CORPORATE,South,Mumbai,Maharashtra,Office Chair,Technology,Phones,4215.3,9713.287418579896,9,10,10010.96,Offline,UPI
ORD-100219,09-04-2023,CUST-1075,Neha Singh,Corporate,North,Bengaluru,Delhi,Dining Table,Technology,Binders,1483.57,422.04695872978226,1, ,-138.61,Online,Debit Card
ORD-100220,02-01-2024,CUST-1960,Neha Singh,consumer ,North,Delhi,Delhi,Ring Binder,Office Supplies,Storage,4967.95,6359.786837852001,5,10,-3056.67,online ,upi
ORD-100221,01-08-2023,CUST-1701,  Pooja Verma,Consumer,North,Chennai,Maharashtra,USB Cable,Office Supplies,Storage,2354.79,2847.042523368253,5,15,-1629.73,Online,Debit Card
ORD-100222,07-08-2024,CUST-1264,Amit Sharma,consumer ,South,Chennai,Karnataka,iPhone,Office Supplies,Storage,2124.87,1027.6237643524862,2,15,-287.62,Offline,Credit Card
ORD-100223,03-12-2023,CUST-1065,  Pooja Verma,Consumer,South,Chennai,Delhi,iPhone,Office Supplies,Storage,2372.5,6749.303434191906,10,,-3008.17,Offline,upi
ORD-100224,29-10-2023,CUST-1225,  Pooja Verma,Consumer,South,Kolkata,Maharashtra,USB Cable,Technology,Phones,1117.13,3178.018691438905,10,,-1680.86,online ,UPI
ORD-100225,11-02-2024,CUST-1129,  Pooja Verma,CORPORATE,North,Bengaluru,Delhi,Dining Table,Office Supplies,Storage,3780.56,4086.886008221174,4,5,2002.58,Online,Credit Card
ORD-100226,24-08-2023,CUST-1508,  Pooja Verma,Home Office,South,Chennai,Maharashtra,iPhone,Technology,Phones,4521.32,6109.583260890731,5,5,3687.92,Online,Cash
ORD-100227,30-07-2024,CUST-1727,Ravi Kumar,Consumer, north,Kolkata,Delhi,USB Cable,Office Supplies,Binders,2886.44,109211.15451020427,7,5,2558.42,online ,UPI
ORD-100228,05-06-2024,CUST-1843,Amit Sharma,consumer ,South,Kolkata,Maharashtra,Office Chair,Technology,Tables,1425.38,6893.364435628144,1,15,211.94,online ,Debit Card
ORD-100229,15-04-2023,CUST-1914,Amit Sharma,CORPORATE,East,Delhi,West Bengal,USB Cable,Furniture,Chairs,1067.09,1517.8322869529695,5,0,335.66,Offline,upi
ORD-100230,10-06-2024,CUST-1138,Ravi Kumar,Corporate,South,Kolkata,Delhi,Dining Table,Furniture,Storage,4684.89,3998.281664802274,3, ,-198.48,Online,Credit Card
ORD-100231,22-02-2024,CUST-1788,Neha Singh,CORPORATE,North,Chennai,Karnataka,Dining Table,Office Supplies,Accessories,2578.98,2934.6796325752985,4,,-153.36,Online,UPI
ORD-100232,23-07-2024,CUST-1593,Ravi Kumar,consumer ,East,Bengaluru,Maharashtra,Dining Table,Furniture,Storage,4072.17,2316.907141463709,2, ,895.04,Offline,Cash
ORD-100233,05-05-2023,CUST-1775,Ravi Kumar,Consumer,East,Bengaluru,Tamil Nadu,iPhone,Technology,Chairs,3616.65,5144.33472397685,5,0,-3224.55,online ,Cash
ORD-100234,06-09-2023,CUST-1006,Neha Singh,consumer ,West,Bengaluru,West Bengal,Ring Binder,Office Supplies,Tables,748.02,1212.942994537339,6,5,790.52,Online,Credit Card
ORD-100235,07-03-2023,CUST-1267,Neha Singh,CORPORATE,West,Delhi,Tamil Nadu,Office Chair,Furniture,Storage,1880.08,2540.520312018491,5,5,-1764.72,online ,upi
ORD-100236,26-12-2023,CUST-1735,  Pooja Verma,Consumer,North,Bengaluru,Delhi,Office Chair,Furniture,Accessories,639.49,1637.3027809560563,9,0,577.67,online ,UPI
ORD-100237,23-06-2024,CUST-1464,Neha Singh,Consumer, north,Kolkata,Karnataka,Ring Binder,Office Supplies,Storage,4996.55,7249.252574267067,6,15,1529.25,online ,Debit Card
ORD-100238,29-03-2023,CUST-1951,Amit Sharma,Consumer,East,Chennai,Delhi,USB Cable,Technology,Storage,3414.82,2914.350645287317,3,,1827.07,Online,Credit Card
ORD-100239,08-01-2024,CUST-1549,  Pooja Verma,Consumer,East,Kolkata,Delhi,Dining Table,Technology,Tables,3743.95,5325.406658049059,5,,-145.63,Online,Credit Card
ORD-100240,02-07-2023,CUST-1297,  Pooja Verma,Corporate,South,Chennai,Tamil Nadu,Ring Binder,Office Supplies,Binders,397.44,226.1279795056043,2,0,168.99,Online,Cash
ORD-100241,23-05-2023,CUST-1765,Neha Singh,Consumer,South,Mumbai,Maharashtra,Ring Binder,Furniture,Binders,2674.59,3880.432710507296,6,15,-1863.49,Offline,Cash
ORD-100242,24-10-2023,CUST-1748,Neha Singh,Consumer, north,Delhi,Maharashtra,USB Cable,Technology,Storage,1453.82,3929.044764072511,10,5,-2731.62,online ,Credit Card
ORD-100243,08-09-2023,CUST-1780,Ravi Kumar,consumer ,West,Chennai,Tamil Nadu,USB Cable,Furniture,Binders,987.84,2276.2719253397904,9,10,-673.77,Offline,Cash
ORD-100244,30-08-2023,CUST-1105,Ravi Kumar,Home Office,North,Bengaluru,West Bengal,iPhone,Office Supplies,Accessories,2364.33,3363.030682521169,5, ,-175.75,Offline,upi
ORD-100245,02-06-2024,CUST-1918,Neha Singh,Corporate,West,Kolkata,Maharashtra,iPhone,Furniture,Storage,638.86,1272.2031588524715,7,,-553.09,Offline,UPI
ORD-100246,11-07-2023,CUST-1757,Neha Singh,Home Office,South,Mumbai,West Bengal,Dining Table,Technology,Phones,4558.0,3500.989574003208,3,10,-1222.36,Offline,upi
ORD-100247,23-04-2024,CUST-1884,Amit Sharma,CORPORATE,East,Mumbai,Karnataka,USB Cable,Technology,Accessories,4477.8,6050.775420809966,5,5,3198.86,online ,upi
ORD-100248,22-06-2023,CUST-1868,Neha Singh,CORPORATE,East,Chennai,West Bengal,Ring Binder,Office Supplies,Storage,4733.03,10771.64362761081,8,,-3779.01,Offline,Cash
ORD-100249,19-04-2024,CUST-1552,  Pooja Verma,CORPORATE,North,Kolkata,Delhi,Ring Binder,Furniture,Binders,2538.56,5524.608543980532,9,15,4355.63,Online,Credit Card
ORD-100250,22-05-2023,CUST-1463,Amit Sharma,consumer ,North,Delhi,Tamil Nadu,Dining Table,Technology,Phones,704.13,2003.113604686005,10,0,174.14,Offline,Cash
ORD-100251,25-06-2023,CUST-1542,Neha Singh,consumer ,East,Delhi,Delhi,iPhone,Technology,Accessories,4724.84,4032.3766707701516,3,0,537.13,online ,upi
ORD-100252,10-08-2023,CUST-1827,  Pooja Verma,consumer ,North,Chennai,Karnataka,iPhone,Furniture,Chairs,4450.53,2152.352153962172,2,15,-956.31,Online,upi
ORD-100253,15-03-2024,CUST-1267,  Pooja Verma,CORPORATE,South,Bengaluru,Delhi,Ring Binder,Office Supplies,Storage,738.66,2101.344773319365,10, ,1109.06,Online,UPI
ORD-100254,07-09-2023,CUST-1741,Neha Singh,Corporate,East,Bengaluru,Tamil Nadu,Dining Table,Furniture,Chairs,572.93,554.1569280366054,4,15,71.55,Online,Credit Card
ORD-100255,17-06-2023,CUST-1978,  Pooja Verma,consumer ,East,Mumbai,Karnataka,USB Cable,Technology,Chairs,1084.98,1311.7857965693718,5,15,-528.58,Online,Credit Card
ORD-100256,30-11-2023,CUST-1599,Ravi Kumar,Home Office,North,Chennai,Maharashtra,Office Chair,Furniture,Phones,2936.02,835.2408796145887,1,,656.47,online ,Cash
ORD-100257,16-04-2023,CUST-1138,Amit Sharma,Consumer,East,Chennai,Tamil Nadu,Ring Binder,Furniture,Tables,4155.69,7861.719501245982,7,5,-2276.49,Online,upi
ORD-100258,27-09-2023,CUST-1914,Neha Singh,consumer ,West,Bengaluru,Tamil Nadu,USB Cable,Office Supplies,Chairs,4592.47,9145.281972474735,7,0,2342.09,Online,upi
ORD-100259,10-09-2023,CUST-1818,Amit Sharma,consumer ,South,Mumbai,Tamil Nadu,Ring Binder,Furniture,Chairs,438.26,355.327711757347,3,5,141.24,Online,UPI
ORD-100260,17-04-2023,CUST-1875,Neha Singh,consumer ,East,Mumbai,West Bengal,iPhone,Technology,Phones,855.08,729.7611440053295,3, ,-197.5,Offline,upi
ORD-100261,30-04-2023,CUST-1300,Amit Sharma,Corporate,North,Chennai,West Bengal,Dining Table,Furniture,Accessories,1712.07,438.34485519953375,1,10,104.53,online ,upi
ORD-100262,07-03-2024,CUST-1651,Ravi Kumar,Corporate,East,Bengaluru,Tamil Nadu,USB Cable,Technology,Tables,4797.84,13648.926444132052,10,0,12127.83,online ,Cash
ORD-100263,18-06-2024,CUST-1637,  Pooja Verma,Corporate,North,Bengaluru,Karnataka,USB Cable,Technology,Accessories,933.46,716.9879627958368,3,10,277.82,Online,UPI
ORD-100264,30-04-2024,CUST-1883,Neha Singh,Consumer,North,Kolkata,Delhi,USB Cable,Furniture,Binders,3873.35,4187.193885603516,4,5,-916.3,Offline,Credit Card
ORD-100265,22-09-2023,CUST-1464,Amit Sharma,Home Office,West,Chennai,Tamil Nadu,Ring Binder,Furniture,Chairs,2500.79,675.8549055334634,1,5,-78.22,Offline,Debit Card
ORD-100266,21-01-2024,CUST-1685,  Pooja Verma,Consumer,North,Delhi,Delhi,Ring Binder,Furniture,Chairs,3125.97,7114.223833485646,8,,1328.2,Offline,upi
ORD-100267,02-02-2024,CUST-1248,Neha Singh,Corporate, north,Bengaluru,Tamil Nadu,Ring Binder,Office Supplies,Accessories,1015.81,,1,15,240.8,Offline,upi
ORD-100268,02-01-2023,CUST-1908,Ravi Kumar,consumer ,West,Delhi,West Bengal,iPhone,Office Supplies,Tables,3804.21,7575.568949281784,7, ,5064.96,Online,Credit Card
ORD-100269,15-09-2023,CUST-1530,Neha Singh,Consumer,West,Delhi,West Bengal,Office Chair,Office Supplies,Storage,2855.63,6498.97184093789,8, ,1110.9,online ,Debit Card
ORD-100270,20-11-2023,CUST-1920,  Pooja Verma,consumer ,South,Mumbai,West Bengal,Ring Binder,Office Supplies,Accessories,3110.4,7565.455662154891,9,5,-1378.89,Offline,upi
ORD-100271,16-03-2024,CUST-1344,  Pooja Verma,CORPORATE,West,Delhi,Karnataka,Office Chair,Furniture,Storage,1377.97,1666.0239474351295,5,15,942.13,Online,Credit Card
ORD-100272,13-06-2024,CUST-1227,  Pooja Verma,Home Office,North,Delhi,Maharashtra,Office Chair,Technology,Accessories,571.05,292.41481588921044,2,10,73.3,online ,Debit Card
ORD-100273,19-08-2023,CUST-1297,Amit Sharma,consumer , north,Delhi,Maharashtra,USB Cable,Office Supplies,Storage,1273.04,1303.7577526109778,4,10,15.65,online ,upi
ORD-100274,22-02-2024,CUST-1998,Neha Singh,consumer ,East,Bengaluru,West Bengal,Ring Binder,Furniture,Accessories,2543.84,1953.918365787172,3,10,812.96,Offline,Credit Card
ORD-100275,09-07-2024,CUST-1055,Ravi Kumar,Consumer,North,Delhi,Tamil Nadu,iPhone,Office Supplies,Phones,1538.24,,7, ,-542.7,Offline,Cash
ORD-100276,31-08-2023,CUST-1178,Ravi Kumar,consumer ,West,Delhi,Delhi,USB Cable,Furniture,Chairs,1176.88,3180.5960861328476,10,5,-1803.04,online ,Cash
ORD-100277,19-05-2024,CUST-1739,Amit Sharma,CORPORATE,West,Mumbai,West Bengal,USB Cable,Technology,Storage,2818.22,5612.103412862305,7,0,4115.94,Offline,UPI
